,original_label,score_x,twitter_id,MR1_label,score_y,MR2_label,score_x,MR3_label,score_y,MR4_label,score
725,Negative,0.632906735,1467992696,Positive,0.860816896,Negative,0.700180531,Positive,0.36904788,Negative,0.856163681
726,Neutral,0.882633686,1467992866,Positive,0.958350122,Negative,0.532405913,Neutral,0.47401917,Negative,0.752727687
727,Negative,0.70496583,1467992993,Positive,0.868136644,Negative,0.790195346,Negative,0.499625117,Negative,0.883302391
728,Positive,0.79452908,1467993509,Positive,0.96087116,Positive,0.410962403,Positive,0.795441747,Negative,0.360692143
729,Neutral,0.502383411,1467993608,Positive,0.731132746,Negative,0.806697905,Negative,0.48430565,Negative,0.890090466
730,Negative,0.949891984,1467993829,Negative,0.905027151,Negative,0.940900922,Negative,0.923318624,Negative,0.944706559
731,Neutral,0.934645712,1467993866,Positive,0.945590675,Negative,0.721551657,Negative,0.510751426,Negative,0.873489618
732,Negative,0.892578423,1467994306,Negative,0.67435205,Negative,0.884095907,Negative,0.865735233,Negative,0.924322963
733,Negative,0.86936897,1467994316,Positive,0.379951537,Negative,0.867593408,Negative,0.763668001,Negative,0.91159445
734,Negative,0.814204633,1467994419,Positive,0.800075054,Negative,0.880196691,Negative,0.722614884,Negative,0.873477757
735,Negative,0.814425051,1467994519,Positive,0.882834613,Negative,0.897541344,Negative,0.815613151,Negative,0.919442058
736,Neutral,0.563532174,1467995216,Positive,0.970637441,Neutral,0.417283446,Positive,0.639165044,Negative,0.590502858
737,Negative,0.751223862,1467995217,Neutral,0.407879978,Negative,0.852485538,Negative,0.763311446,Negative,0.909304917
738,Neutral,0.561187267,1467995433,Positive,0.887824595,Negative,0.52977705,Neutral,0.437614411,Negative,0.741272688
739,Neutral,0.686390102,1467995609,Positive,0.699481845,Negative,0.730163813,Negative,0.429758012,Negative,0.846415997
740,Negative,0.836489797,1467995759,Negative,0.475213587,Negative,0.902147949,Negative,0.834274709,Negative,0.914249122
741,Negative,0.839027762,1467996032,Negative,0.555255949,Negative,0.862479925,Negative,0.770739436,Negative,0.896065056
742,Positive,0.929502964,1467996096,Positive,0.969752669,Positive,0.348228633,Positive,0.696484804,Negative,0.506669104
743,Neutral,0.643910766,1467996633,Positive,0.948749423,Neutral,0.441364437,Positive,0.424683392,Negative,0.621545076
744,Negative,0.916154683,1467996852,Negative,0.699801147,Negative,0.930372417,Negative,0.900514305,Negative,0.928812146
745,Negative,0.853715122,1467997236,Positive,0.899752378,Negative,0.922869921,Negative,0.779561579,Negative,0.941449225
746,Negative,0.704642713,1467997817,Positive,0.65841049,Negative,0.844918728,Negative,0.686008394,Negative,0.881058574
747,Negative,0.562207758,1467998037,Positive,0.798006713,Negative,0.652978182,Negative,0.441519529,Negative,0.756034434
748,Positive,0.582456231,1467998248,Positive,0.866796255,Negative,0.788264811,Negative,0.539252162,Negative,0.79806149
749,Positive,0.520437002,1467998362,Positive,0.772442639,Negative,0.644141197,Neutral,0.365899384,Negative,0.821879566
750,Positive,0.505666316,1467998485,Positive,0.927289307,Neutral,0.459150612,Positive,0.567297339,Negative,0.616771758
751,Neutral,0.604122818,1467998601,Positive,0.905504763,Negative,0.505336106,Positive,0.494520515,Negative,0.660752594
752,Negative,0.913444161,1467998657,Negative,0.752708793,Negative,0.89498353,Negative,0.878784895,Negative,0.920692623
753,Positive,0.757101595,1467998795,Positive,0.908974528,Negative,0.587580144,Positive,0.408251703,Negative,0.672074139
754,Neutral,0.765255749,1467998928,Positive,0.817097187,Negative,0.518995702,Neutral,0.509457469,Negative,0.761668563
755,Negative,0.802053928,1467998954,Positive,0.743192315,Negative,0.873072207,Negative,0.705929041,Negative,0.887075126
756,Negative,0.722516418,1467998983,Positive,0.752570868,Negative,0.757908404,Negative,0.489650249,Negative,0.864012003
757,Negative,0.57215029,1467999423,Positive,0.771074474,Negative,0.798391163,Negative,0.680676699,Negative,0.874782264
758,Neutral,0.78179878,1467999499,Positive,0.964376867,Negative,0.52259016,Neutral,0.430383652,Negative,0.782108009
759,Negative,0.819635451,1467999819,Neutral,0.477470249,Negative,0.898400307,Negative,0.886809051,Negative,0.934291244
760,Negative,0.633647025,1467999887,Positive,0.866864502,Negative,0.665622473,Negative,0.357878,Negative,0.865641296
761,Negative,0.953487992,1468000014,Negative,0.42172122,Negative,0.940993726,Negative,0.905702531,Negative,0.94407618
762,Negative,0.960029781,1468000208,Negative,0.926218092,Negative,0.949914038,Negative,0.942307949,Negative,0.955515385
763,Negative,0.917786181,1468000700,Negative,0.677042246,Negative,0.914963305,Negative,0.851598263,Negative,0.941015899
764,Negative,0.945204854,1468000743,Negative,0.870905161,Negative,0.942425847,Negative,0.93508172,Negative,0.948302269
765,Negative,0.708194375,1468000812,Positive,0.436013103,Negative,0.780281186,Negative,0.606315255,Negative,0.87944442
766,Neutral,0.793968558,1468000880,Positive,0.941532969,Negative,0.707188964,Neutral,0.425971925,Negative,0.845224738
767,Neutral,0.639943182,1468000929,Positive,0.937950373,Neutral,0.466780275,Positive,0.436266452,Negative,0.640305042
768,Negative,0.873878896,1468000948,Negative,0.653284669,Negative,0.91481328,Negative,0.88265276,Negative,0.931208849
769,Negative,0.866384745,1468000996,Positive,0.479798824,Negative,0.912983358,Negative,0.800932586,Negative,0.930113673
770,Positive,0.721193492,1468001373,Positive,0.979849935,Negative,0.689956725,Negative,0.367000937,Negative,0.779094994
771,Negative,0.685744584,1468001543,Positive,0.839260876,Negative,0.690417826,Negative,0.36714974,Negative,0.792407036
772,Negative,0.957315683,1468001960,Negative,0.952451706,Negative,0.957643688,Negative,0.953496099,Negative,0.96085149
773,Negative,0.859596312,1468001978,Negative,0.843551934,Negative,0.897332311,Negative,0.887042463,Negative,0.923965275
774,Positive,0.562157691,1468002902,Positive,0.978393614,Negative,0.49733758,Positive,0.645418465,Negative,0.575381696
775,Positive,0.752771974,1468002948,Positive,0.972833395,Negative,0.444990993,Positive,0.656857133,Negative,0.628226519
776,Negative,0.858568192,1468003025,Negative,0.38903147,Negative,0.856835485,Negative,0.744134426,Negative,0.88818121
777,Negative,0.870018721,1468003264,Negative,0.589718223,Negative,0.908627093,Negative,0.858518839,Negative,0.919072688
778,Negative,0.617338538,1468003324,Positive,0.916603446,Negative,0.773682952,Negative,0.481107503,Negative,0.893979549
779,Positive,0.496195942,1468003327,Positive,0.890722215,Negative,0.754460573,Negative,0.593399107,Negative,0.781356692
780,Negative,0.779935658,1468003631,Positive,0.849408507,Negative,0.758600533,Negative,0.463294685,Negative,0.843817949
781,Negative,0.894792795,1468004048,Negative,0.559768856,Negative,0.857766867,Negative,0.734530032,Negative,0.889188886
782,Positive,0.918064594,1468004641,Positive,0.964077294,Neutral,0.393405885,Positive,0.688978076,Negative,0.445730656
783,Neutral,0.535269141,1468004743,Positive,0.840631604,Negative,0.644649565,Negative,0.425984025,Negative,0.753026128
784,Negative,0.801784694,1468004846,Positive,0.372929782,Negative,0.873252153,Negative,0.780225575,Negative,0.891425788
785,Neutral,0.560788095,1468005022,Positive,0.837775946,Negative,0.779129386,Negative,0.636250257,Negative,0.871002018
786,Neutral,0.640678823,1468005297,Positive,0.714877069,Negative,0.820946693,Negative,0.676093519,Negative,0.887822628
787,Neutral,0.552046418,1468006137,Positive,0.81201762,Negative,0.668697894,Neutral,0.403808415,Negative,0.840319991
788,Negative,0.829342186,1468006169,Negative,0.420307785,Negative,0.804149151,Negative,0.627113342,Negative,0.873872161
789,Neutral,0.80502224,1468006195,Positive,0.918046713,Negative,0.570202649,Neutral,0.43666926,Negative,0.842283845
790,Negative,0.838773131,1468006296,Neutral,0.419192642,Negative,0.789219022,Negative,0.616212547,Negative,0.85343051
791,Negative,0.844083309,1468006362,Positive,0.366879046,Negative,0.855627656,Negative,0.734331846,Negative,0.894330323
792,Negative,0.842985213,1468006505,Negative,0.698815942,Negative,0.87682873,Negative,0.879006088,Negative,0.918885529
793,Positive,0.935137093,1468006591,Positive,0.95204699,Positive,0.698660016,Positive,0.847888947,Positive,0.573388457
794,Negative,0.910014689,1468006681,Negative,0.712909758,Negative,0.858791292,Negative,0.834054053,Negative,0.923270762
795,Negative,0.886770129,1468006748,Negative,0.477913529,Negative,0.892895639,Negative,0.832792819,Negative,0.913752615
796,Positive,0.744776309,1468006784,Positive,0.891198754,Negative,0.590365469,Positive,0.505693853,Negative,0.683264256
797,Neutral,0.909040153,1468006962,Positive,0.801754415,Neutral,0.521089733,Neutral,0.479896724,Negative,0.644416869
798,Negative,0.882580757,1468007450,Negative,0.415391952,Negative,0.909766674,Negative,0.874634027,Negative,0.931344092
799,Negative,0.541458786,1468007676,Negative,0.476153195,Negative,0.874526143,Negative,0.85641247,Negative,0.914309025
800,Negative,0.915268898,1468007877,Positive,0.383023411,Negative,0.923540413,Negative,0.876168489,Negative,0.930655122
801,Negative,0.947072029,1468010183,Negative,0.866916001,Negative,0.944085896,Negative,0.923770845,Negative,0.944908559
802,Neutral,0.640377641,1468010236,Positive,0.875860214,Negative,0.670044124,Neutral,0.412459493,Negative,0.852796674
803,Negative,0.719450712,1468010250,Positive,0.536860168,Negative,0.886490583,Negative,0.823336005,Negative,0.921216846
804,Negative,0.791883528,1468010346,Negative,0.480623871,Negative,0.823400855,Negative,0.797303498,Negative,0.879907131
805,Negative,0.654448986,1468010664,Positive,0.803304613,Negative,0.711874306,Positive,0.341029674,Negative,0.777203977
806,Neutral,0.598039567,1468011003,Positive,0.915690243,Negative,0.596536219,Neutral,0.39206174,Negative,0.81982553
807,Neutral,0.836298466,1468011315,Positive,0.820646167,Negative,0.51807338,Neutral,0.454822004,Negative,0.737530708
808,Negative,0.832140207,1468012099,Positive,0.782481372,Negative,0.805885911,Negative,0.671784937,Negative,0.878287375
809,Negative,0.882192016,1468012103,Positive,0.532963037,Negative,0.865213811,Negative,0.731350183,Negative,0.908619225
810,Negative,0.871162355,1468012152,Negative,0.526924789,Negative,0.818107069,Negative,0.654983938,Negative,0.866254985
811,Negative,0.823006988,1468012289,Neutral,0.406805634,Negative,0.868047535,Negative,0.806525052,Negative,0.899358392
812,Negative,0.880888402,1468012316,Negative,0.49070242,Negative,0.88254267,Negative,0.842123628,Negative,0.921564579
813,Negative,0.819373369,1468012486,Positive,0.556236207,Negative,0.830014527,Negative,0.688096881,Negative,0.899825394
814,Negative,0.743362367,1468012742,Positive,0.505294681,Negative,0.816461325,Negative,0.601167142,Negative,0.885644078
815,Positive,0.884763002,1468012912,Positive,0.933183134,Positive,0.590339363,Positive,0.794949234,Positive,0.470760942
816,Neutral,0.432197511,1468012988,Positive,0.92170471,Negative,0.495699644,Positive,0.416926384,Negative,0.645152688
817,Negative,0.927123308,1468013020,Negative,0.718754053,Negative,0.926492453,Negative,0.850913465,Negative,0.936256051
818,Positive,0.507274032,1468013135,Positive,0.94349879,Neutral,0.412734777,Positive,0.627166748,Negative,0.641424119
819,Neutral,0.797576308,1468013308,Positive,0.952214181,Negative,0.666762054,Neutral,0.404238701,Negative,0.860520601
820,Neutral,0.556997657,1468013368,Positive,0.756798685,Neutral,0.40237686,Positive,0.39321655,Negative,0.469521374
821,Negative,0.786283135,1468013773,Neutral,0.469323635,Negative,0.849291086,Negative,0.732735693,Negative,0.896417558
822,Negative,0.654006958,1468013866,Positive,0.768457651,Negative,0.896978676,Negative,0.819923699,Negative,0.903411746
823,Neutral,0.650372684,1468013989,Positive,0.932370961,Negative,0.814665794,Negative,0.575799763,Negative,0.884076357
824,Negative,0.886993229,1468014152,Negative,0.756625354,Negative,0.892538607,Negative,0.872876883,Negative,0.917032778
825,Negative,0.717702925,1468014191,Positive,0.657230675,Negative,0.6749354,Negative,0.424292713,Negative,0.788274109
826,Negative,0.896434188,1468014340,Negative,0.74530834,Negative,0.892048836,Negative,0.893518209,Negative,0.918456435
827,Negative,0.933919847,1468014571,Negative,0.873466969,Negative,0.934929073,Negative,0.927116752,Negative,0.944337249
828,Negative,0.855106711,1468014803,Positive,0.853859544,Negative,0.853410184,Negative,0.610954165,Negative,0.89719069
829,Negative,0.930974483,1468015006,Negative,0.540356636,Negative,0.90214783,Negative,0.849786162,Negative,0.92958051
830,Negative,0.775050879,1468015014,Neutral,0.460563809,Negative,0.888913214,Negative,0.800017953,Negative,0.912324429
831,Negative,0.653226614,1468015635,Positive,0.677270293,Negative,0.801385701,Negative,0.590034008,Negative,0.874916017
832,Positive,0.713110209,1468017259,Positive,0.929797709,Negative,0.46822533,Positive,0.403911412,Negative,0.63076663
833,Negative,0.889007509,1468018354,Negative,0.409501463,Negative,0.871286154,Negative,0.739043117,Negative,0.900283039
834,Negative,0.82378149,1468018399,Positive,0.919313908,Negative,0.72170198,Positive,0.471752584,Negative,0.826246083
835,Negative,0.567716002,1468018434,Positive,0.92180562,Negative,0.845575452,Negative,0.556260288,Negative,0.900099039
836,Negative,0.8862468,1468018610,Negative,0.706093013,Negative,0.882422209,Negative,0.848071814,Negative,0.9157812
837,Neutral,0.525265276,1468019147,Positive,0.95762682,Negative,0.701258302,Neutral,0.39144963,Negative,0.851254642
838,Neutral,0.57332468,1468019183,Positive,0.859172165,Negative,0.514137685,Neutral,0.428649276,Negative,0.612730205
839,Negative,0.912786484,1468019369,Negative,0.785163164,Negative,0.882499874,Negative,0.827768564,Negative,0.905912042
840,Negative,0.918338716,1468019453,Negative,0.440819204,Negative,0.891900063,Negative,0.731017947,Negative,0.909995735
841,Negative,0.923151255,1468019679,Negative,0.652726471,Negative,0.918738425,Negative,0.880410075,Negative,0.930670023
842,Positive,0.680534542,1468020159,Positive,0.929840386,Negative,0.501103818,Neutral,0.478558898,Negative,0.715412498
843,Negative,0.932622671,1468020340,Negative,0.873959064,Negative,0.915610075,Negative,0.891807199,Negative,0.936977863
844,Neutral,0.737553716,1468020550,Positive,0.678105235,Negative,0.547622681,Neutral,0.454668283,Negative,0.80554831
845,Negative,0.521706641,1468020636,Positive,0.672385335,Negative,0.767504156,Negative,0.580917537,Negative,0.87692672
846,Negative,0.833814442,1468020819,Positive,0.359717578,Negative,0.75382781,Negative,0.505046844,Negative,0.829992354
847,Negative,0.892401338,1468020989,Negative,0.583342075,Negative,0.880217731,Negative,0.797651291,Negative,0.915637374
848,Negative,0.90865612,1468021282,Negative,0.852563381,Negative,0.927443922,Negative,0.920366406,Negative,0.941513956
849,Negative,0.544689476,1468021321,Positive,0.733908355,Negative,0.621207118,Neutral,0.375894934,Negative,0.752325416
850,Neutral,0.648544908,1468021330,Positive,0.899311364,Negative,0.731828272,Negative,0.451751202,Negative,0.830244958
851,Negative,0.808662176,1468021397,Positive,0.706605017,Negative,0.849848211,Negative,0.709321201,Negative,0.903558671
852,Negative,0.873575985,1468021408,Positive,0.510023177,Negative,0.841392815,Negative,0.748583853,Negative,0.899382234
853,Negative,0.590036035,1468021699,Positive,0.69876194,Negative,0.779878795,Negative,0.526543915,Negative,0.885930061
854,Negative,0.889269292,1468022265,Negative,0.533973157,Negative,0.901829422,Negative,0.821050346,Negative,0.922199905
855,Neutral,0.640150845,1468022377,Positive,0.60234791,Negative,0.788874388,Negative,0.599885762,Negative,0.901154459
856,Negative,0.932388723,1468022707,Negative,0.902499437,Negative,0.942531526,Negative,0.936941445,Negative,0.943672955
857,Negative,0.897806168,1468022727,Negative,0.413365513,Negative,0.844311953,Negative,0.683510959,Negative,0.902917862
858,Negative,0.821918011,1468023022,Negative,0.49929297,Negative,0.906171501,Negative,0.876254678,Negative,0.931593776
859,Neutral,0.652491152,1468023065,Positive,0.925875902,Negative,0.730460703,Negative,0.435535312,Negative,0.802942216
860,Negative,0.825524211,1468023146,Positive,0.742721736,Negative,0.756056786,Negative,0.458898276,Negative,0.84472996
861,Negative,0.682108581,1468023365,Positive,0.851232588,Negative,0.829880357,Negative,0.574831545,Negative,0.878466487
862,Neutral,0.522812724,1468023488,Positive,0.961788535,Negative,0.76034987,Negative,0.528220177,Negative,0.858098149
863,Neutral,0.736465037,1468023501,Positive,0.767566442,Neutral,0.486272544,Neutral,0.443188876,Negative,0.597340465
864,Negative,0.916701376,1468023868,Negative,0.819515407,Negative,0.915089488,Negative,0.904856622,Negative,0.936216056
865,Negative,0.920087934,1468024089,Negative,0.825257897,Negative,0.930156708,Negative,0.924953401,Negative,0.937522352
866,Positive,0.512519538,1468024248,Positive,0.968621373,Negative,0.631304383,Positive,0.45271343,Negative,0.775140762
867,Negative,0.701158464,1468024469,Positive,0.652850807,Negative,0.674786389,Negative,0.396245271,Negative,0.725557745
868,Negative,0.918806136,1468024495,Negative,0.67915529,Negative,0.894406021,Negative,0.815102756,Negative,0.923191786
869,Positive,0.962651193,1468030831,Positive,0.987159848,Negative,0.3654899,Positive,0.758187771,Negative,0.549437225
870,Neutral,0.82600534,1468031172,Positive,0.971931338,Negative,0.593164146,Positive,0.427174211,Negative,0.764325976
871,Neutral,0.902220666,1468031217,Positive,0.961680591,Negative,0.609936476,Positive,0.457075596,Negative,0.844184399
872,Positive,0.803429186,1468031438,Positive,0.931797206,Neutral,0.463433206,Positive,0.528673172,Negative,0.393031538
873,Negative,0.490181834,1468031439,Positive,0.924256146,Negative,0.567361534,Positive,0.470527202,Negative,0.688740671
874,Negative,0.907673419,1468031544,Positive,0.759367645,Negative,0.921499372,Negative,0.850268424,Negative,0.929301858
875,Negative,0.861103475,1468031563,Negative,0.492338538,Negative,0.87097162,Negative,0.778830409,Negative,0.914191663
876,Negative,0.890086353,1468031616,Negative,0.437458694,Negative,0.877093375,Negative,0.849058867,Negative,0.924548924
877,Neutral,0.726872206,1468031800,Positive,0.958641946,Negative,0.534318745,Positive,0.475653082,Negative,0.767338991
878,Negative,0.821788728,1468031805,Neutral,0.423523754,Negative,0.843230426,Negative,0.729805529,Negative,0.881600976
879,Neutral,0.701583028,1468031882,Positive,0.765376389,Negative,0.593250632,Negative,0.456509471,Negative,0.773811698
880,Negative,0.820346713,1468032209,Positive,0.555347621,Negative,0.860849738,Negative,0.739406288,Negative,0.911813617
881,Neutral,0.790903568,1468032348,Positive,0.875178337,Negative,0.63489753,Neutral,0.494774818,Negative,0.860714853
882,Positive,0.368792683,1468032456,Positive,0.927078724,Negative,0.409103036,Positive,0.641314983,Negative,0.496185958
883,Negative,0.887668252,1468032547,Negative,0.426135898,Negative,0.868615687,Negative,0.703600109,Negative,0.901767552
884,Negative,0.947954953,1468032572,Negative,0.93769002,Negative,0.945957601,Negative,0.94282645,Negative,0.951332688
885,Negative,0.88712424,1468032622,Negative,0.410022438,Negative,0.892069936,Negative,0.836361349,Negative,0.912158489
886,Positive,0.974952221,1468032862,Positive,0.976372957,Positive,0.788851857,Positive,0.914833844,Positive,0.612994611
887,Negative,0.950942278,1468032869,Negative,0.944198191,Negative,0.950156093,Negative,0.949842811,Negative,0.957006395
888,Neutral,0.750039518,1468033025,Positive,0.949769139,Negative,0.528825521,Positive,0.424090952,Negative,0.688293219
889,Neutral,0.588951588,1468033122,Positive,0.773370028,Negative,0.659968257,Neutral,0.369951963,Negative,0.782245159
890,Positive,0.732797861,1468033152,Positive,0.963142574,Negative,0.5538553,Neutral,0.390753239,Negative,0.76905781
891,Negative,0.872529089,1468033194,Negative,0.588034272,Negative,0.91439116,Negative,0.882817328,Negative,0.924678445
892,Negative,0.847184658,1468033322,Negative,0.336457372,Negative,0.783910871,Negative,0.692171574,Negative,0.891472399
893,Negative,0.687352598,1468033365,Positive,0.607877612,Negative,0.854618669,Negative,0.755766928,Negative,0.90735805
894,Neutral,0.527145505,1468033516,Positive,0.959698677,Negative,0.848705709,Negative,0.60340023,Negative,0.911268055
895,Neutral,0.846415043,1468033903,Positive,0.945238948,Negative,0.81931138,Negative,0.560069799,Negative,0.866467297
896,Neutral,0.900963664,1468033983,Positive,0.89633733,Negative,0.709166288,Neutral,0.448610097,Negative,0.856966615
897,Neutral,0.7784971,1468034035,Positive,0.895293951,Negative,0.801959336,Negative,0.540497005,Negative,0.875552773
898,Negative,0.890561163,1468034417,Positive,0.371865779,Negative,0.870282352,Negative,0.740796387,Negative,0.903437257
899,Negative,0.800382018,1468034467,Positive,0.801784694,Negative,0.863391042,Negative,0.671697795,Negative,0.904993355
900,Neutral,0.695839047,1468034646,Positive,0.96115309,Negative,0.675552666,Neutral,0.382685304,Negative,0.770699918
901,Positive,0.767301142,1468034673,Positive,0.952441573,Neutral,0.4450306,Positive,0.456027925,Negative,0.620646596
902,Positive,0.979685247,1468034773,Positive,0.982365668,Positive,0.777776837,Positive,0.889325678,Positive,0.663864076
903,Neutral,0.803422391,1468034808,Positive,0.925033212,Negative,0.593121588,Neutral,0.456352353,Negative,0.832228839
904,Neutral,0.670278788,1468035296,Positive,0.860468626,Negative,0.642851532,Negative,0.438493729,Negative,0.810080886
905,Negative,0.76981622,1468035396,Positive,0.638482749,Negative,0.888082027,Negative,0.780541599,Negative,0.903939068
906,Negative,0.855254948,1468035417,Negative,0.55869478,Negative,0.901699126,Negative,0.870773613,Negative,0.924053013
907,Neutral,0.657923281,1468035468,Positive,0.583486199,Negative,0.676704228,Negative,0.538628876,Negative,0.793336332
908,Neutral,0.720931411,1468035613,Positive,0.859341204,Negative,0.782746315,Negative,0.552088618,Negative,0.841040671
909,Neutral,0.50058943,1468035748,Positive,0.925600469,Negative,0.614354908,Neutral,0.409051061,Negative,0.819714665
910,Neutral,0.544446886,1468035840,Positive,0.936155736,Negative,0.688667595,Negative,0.458960146,Negative,0.795322061
911,Negative,0.91863811,1468035969,Negative,0.846664608,Negative,0.891180694,Negative,0.86709094,Negative,0.92985934
912,Negative,0.386383295,1468036076,Positive,0.544752598,Negative,0.467630804,Positive,0.406747878,Negative,0.63848418
913,Negative,0.918107331,1468036478,Negative,0.747807086,Negative,0.906446338,Negative,0.870017767,Negative,0.924897313
914,Negative,0.842209876,1468036579,Neutral,0.413497508,Negative,0.897401512,Negative,0.837202609,Negative,0.927222788
915,Neutral,0.514844894,1468036634,Positive,0.8256253,Negative,0.434401721,Positive,0.566315234,Negative,0.56044668
916,Positive,0.725645304,1468036770,Positive,0.974973321,Positive,0.473360986,Positive,0.854358613,Negative,0.437821567
917,Negative,0.504906058,1468036890,Positive,0.645155132,Negative,0.614402771,Neutral,0.436909586,Negative,0.793550789
918,Negative,0.901313066,1468037361,Negative,0.608413994,Negative,0.922071397,Negative,0.916595936,Negative,0.947318733
919,Negative,0.631253779,1468037612,Positive,0.601581931,Negative,0.842481375,Negative,0.778098166,Negative,0.901982069
920,Neutral,0.484150082,1468037671,Positive,0.57853204,Negative,0.604894936,Neutral,0.443486214,Negative,0.760697722
921,Positive,0.508673728,1468037803,Positive,0.910294235,Negative,0.455894679,Positive,0.457963347,Negative,0.677742839
922,Negative,0.612262666,1468037939,Positive,0.725749552,Negative,0.668765247,Negative,0.371621519,Negative,0.781545162
923,Positive,0.55571574,1468037989,Positive,0.960233867,Negative,0.534369469,Positive,0.503993034,Negative,0.731881738
924,Negative,0.843938291,1468038045,Neutral,0.420988768,Negative,0.877598643,Negative,0.797254503,Negative,0.906208396
925,Negative,0.800862372,1468038099,Positive,0.476220608,Negative,0.84751761,Negative,0.657362461,Negative,0.906264961
926,Positive,0.793126583,1468038289,Positive,0.966136873,Positive,0.355879217,Positive,0.730465233,Negative,0.52231288
927,Neutral,0.781949043,1468038583,Positive,0.539862752,Negative,0.639796913,Negative,0.559174478,Negative,0.819089532
928,Negative,0.848781466,1468038893,Negative,0.584266484,Negative,0.857542813,Negative,0.764472246,Negative,0.915742517
929,Negative,0.79238838,1468039375,Positive,0.427075207,Negative,0.776017845,Negative,0.642585158,Negative,0.834634542
930,Negative,0.765113235,1468039428,Positive,0.740008533,Negative,0.820697844,Negative,0.518093884,Negative,0.879524767
931,Negative,0.927029073,1468039579,Negative,0.68287009,Negative,0.912971914,Negative,0.87070173,Negative,0.926955819
932,Positive,0.6000278,1468039686,Positive,0.907650948,Positive,0.361911774,Positive,0.70560199,Negative,0.483571291
933,Negative,0.581355691,1468039856,Positive,0.7584396,Negative,0.725060165,Negative,0.522246599,Negative,0.850303948
934,Negative,0.930103362,1468039895,Negative,0.864378572,Negative,0.934949994,Negative,0.921946108,Negative,0.943553865
935,Positive,0.792673409,1468040012,Positive,0.919251442,Positive,0.390685886,Positive,0.699398518,Negative,0.501760423
936,Neutral,0.752425611,1468040050,Positive,0.900064945,Negative,0.761508703,Negative,0.440717995,Negative,0.88063705
937,Negative,0.899041057,1468041919,Negative,0.505366325,Negative,0.882844269,Negative,0.817181408,Negative,0.909331739
938,Negative,0.517543256,1468042132,Positive,0.666374743,Negative,0.736014009,Negative,0.523598969,Negative,0.880114794
939,Negative,0.778123319,1468042240,Neutral,0.442224413,Negative,0.822689056,Negative,0.751411915,Negative,0.89502269
940,Positive,0.969993412,1468042457,Positive,0.982440531,Neutral,0.371964514,Positive,0.747084737,Negative,0.487999439
941,Negative,0.495990902,1468042464,Positive,0.724625587,Negative,0.577079296,Positive,0.377963692,Negative,0.687957823
942,Negative,0.601317286,1468042752,Positive,0.927988946,Negative,0.830025733,Negative,0.459209114,Negative,0.868531227
943,Negative,0.610916615,1468043104,Positive,0.90212065,Negative,0.529519439,Positive,0.554100513,Negative,0.601572156
944,Positive,0.942348778,1468043300,Positive,0.978215992,Positive,0.506789982,Positive,0.824339569,Negative,0.403169245
945,Negative,0.948996305,1468043306,Negative,0.792773306,Negative,0.936987162,Negative,0.921544433,Negative,0.946346879
946,Negative,0.887874126,1468043598,Positive,0.371778965,Negative,0.910167694,Negative,0.865774989,Negative,0.916086018
947,Neutral,0.495099187,1468043785,Positive,0.832284987,Negative,0.632797718,Neutral,0.361464828,Negative,0.766704142
948,Negative,0.875257492,1468043967,Neutral,0.472044259,Negative,0.922264993,Negative,0.897872865,Negative,0.94777298
949,Negative,0.914011359,1468043970,Positive,0.456250101,Negative,0.922302544,Negative,0.885888815,Negative,0.939269781
950,Neutral,0.665145755,1468044622,Positive,0.492912412,Negative,0.562315643,Neutral,0.439712942,Negative,0.734148383
951,Negative,0.931473494,1468044821,Negative,0.839032471,Negative,0.903316319,Negative,0.873151898,Negative,0.934057593
952,Neutral,0.745304167,1468044846,Positive,0.866067648,Negative,0.731834829,Negative,0.454265386,Negative,0.850060165
953,Positive,0.519539237,1468045043,Positive,0.950989187,Negative,0.7919783,Negative,0.450660288,Negative,0.856432557
954,Negative,0.594571114,1468045201,Positive,0.83228308,Negative,0.789063334,Negative,0.60965389,Negative,0.873654902
955,Negative,0.918183506,1468045539,Negative,0.582396805,Negative,0.901832044,Negative,0.813242197,Negative,0.923090398
956,Negative,0.850859523,1468045613,Negative,0.725608766,Negative,0.898139715,Negative,0.869179904,Negative,0.915418625
957,Positive,0.896996796,1468045819,Positive,0.961348295,Negative,0.514512837,Positive,0.466596812,Negative,0.69857651
958,Negative,0.900573671,1468046392,Negative,0.673902154,Negative,0.9057706,Negative,0.884651244,Negative,0.924076378
959,Neutral,0.812796831,1468046904,Positive,0.91080147,Negative,0.597902298,Neutral,0.412842005,Negative,0.739050746
960,Neutral,0.545894265,1468047066,Positive,0.862683475,Negative,0.721851647,Negative,0.533332705,Negative,0.848500431
961,Negative,0.584552169,1468048178,Positive,0.45916748,Negative,0.698281169,Neutral,0.435605466,Negative,0.830244422
962,Negative,0.804098129,1468048746,Negative,0.384847015,Negative,0.850201547,Negative,0.751160026,Negative,0.899966061
963,Negative,0.844620943,1468049681,Negative,0.494895548,Negative,0.8182621,Negative,0.654747784,Negative,0.849908352
964,Negative,0.871675193,1468049696,Negative,0.496424496,Negative,0.867863417,Negative,0.787316382,Negative,0.895531833
965,Positive,0.888972938,1468049719,Positive,0.937925398,Positive,0.394890457,Positive,0.724354565,Negative,0.416478902
966,Negative,0.737897813,1468050051,Neutral,0.443020761,Negative,0.76062578,Negative,0.509930789,Negative,0.856505036
